id,airport_ref,airport_ident,length_ft,width_ft,surface,le_ident,le_elevation_ft,le_heading_degT,he_ident,he_elevation_ft,he_heading_degT
250948,14583,82TS,2950,30,ASPH-G,17,,,35,,333.9
250949,14583,82TS,3270,50,TURF-F,18,,,36,,
270719,14584,82TX,50,50,CONC,H1,,,,,
247330,14585,82VA,2200,100,TURF,10,,,28,,
270720,14586,82WA,40,40,CONC-G,H1,,,,,
258134,14587,82WI,1650,110,TURF,12,,,30,,
346845,346844,82WN,1900,40,Turf,15,,,33,,
248048,14588,82XS,2600,120,TURF,4,,,22,,
254416,14589,83AK,1500,80,DIRT,16,,,34,,
255041,14590,83B,6000,300,WATER,1,,,19,,
266513,14591,83CA,65,65,CONC,H1,,,,,
266514,14592,83CO,60,60,ASPH,H1,,,,,251.8
252841,14593,83FD,2700,100,TURF,6,,,24,,
241460,14594,83FL,3150,60,CONC,12,,120,30,,324
246367,14595,83GA,3450,100,TURF,18,,,36,,
266515,14596,83IA,40,40,CONC,H1,,,,,303
249373,14597,83IL,2200,90,TURF,9,,,27,,
249374,14597,83IL,1800,70,TURF,18,,,36,,
255563,14598,83IN,3300,75,TURF,E,,,W,,
255564,14598,83IN,2200,60,TURF,N,,,S,,
248327,14599,83IS,2800,89,TURF,18,,,36,,
253983,14600,83J,2526,230,TURF-G,18,,,36,,360
255405,14601,83KS,2600,40,TURF-G,18,,,36,,
266516,14602,83KY,60,60,TURF,H1,,,,,359
266517,14603,83L,65,65,CONC,H1,,,,,
254085,14605,83LL,1600,70,TURF,17,,,35,,
251319,14606,83MN,5000,500,WATER,03W,,,21W,,
251320,14606,83MN,7500,500,WATER,12W,,,30W,,
270721,14607,83MO,45,45,CONC,H1,,,,,
270722,14609,83NC,110,100,TURF,H1,,,,,
504718,504717,83NH,5129,150,WAT,13W,,,31W,,
270723,14613,83NY,50,50,ASPH,H1,,,,,
346772,346771,83OA,2310,30,Turf,9,,,27,,
247200,14614,83OH,2400,60,TURF,18,,,36,,
266518,14615,83OI,50,50,CONC,H1,,,,,
247299,14616,83OK,1747,28,TURF,7,,,25,,263.6
255501,14617,83OR,2200,35,TURF-GRVL,5,,,23,,
270724,14618,83PA,60,60,CONC,H1,,,,,
270725,14619,83PN,56,48,ASPH,H1,,,,,
255802,14620,83Q,12000,4000,WATER,13,,,31,,
250247,14622,83TA,3900,150,TURF,14,,,32,,
252549,14623,83TE,4100,150,DIRT,15,,,33,,293.1
256285,14624,83TS,2500,60,TURF,18,,,36,,
240727,14625,83TX,4500,300,CON,3,,40,21,,220
240728,14625,83TX,4500,300,CON,13,,131,31,,311
240729,14625,83TX,4500,300,CON,17,,180,35,,360
240731,14625,83TX,7000,150,CON,17L,,180,35R,,360
240730,14625,83TX,7000,150,CONC,17R,,180,35L,,286
257784,14626,83V,3710,80,GRVL-DIRT-F,13,,,31,,190
249094,14628,83WA,1400,40,TURF,11,,,29,,
256074,14629,83WI,2600,50,TURF,18,,,36,,
506322,506321,83XA,3102,50,Turf/Dirt,2,,,20,,
270726,14630,83XS,25,25,CONC,H1,,,,,
264078,45240,84AL,1800,60,TURF-F,4,,,22,,
247306,14631,84C,2540,80,TURF-P,9,800,,27,770,
266519,14632,84CA,50,50,CONC,H1,,,,,
266520,14633,84CL,100,50,CONC,H1,,,,,
266521,14634,84CO,40,40,CONC,H1,,,,,
266522,14635,84FD,25,25,CONC,H1,,,,,
266523,14636,84FL,100,100,TURF,H1,,,,,2
266524,14638,84GA,48,48,CONC,H1,,,,,
264232,45390,84ID,500,30,ASPH,H1,,,,,
253378,14639,84IL,2400,70,TURF,9,,,27,,319.5
266525,14640,84IN,50,50,CONC,H1,,,,,
266526,14641,84IS,100,100,CONC,H1,,,,,
254792,14642,84K,7000,200,WATER,NW,,,SE,,
256531,14643,84KY,2000,75,TURF,13,,,31,,
266527,14644,84L,20,20,ASPH,H1,,,,,191.1
250397,14645,84LA,800,75,TURF,18,,,36,,
332217,332216,84ME,2100,100,Turf,18,504,,36,490,
250101,14646,84MI,1930,115,TURF-F,5,945,,23,945,261.2
250102,14646,84MI,2100,125,TURF-F,15,945,,33,945,280.2
251034,14647,84MN,2950,50,CONC-TURF,17,,,35,,
270727,14648,84MO,86,86,ASPH-CONC,H1,,,,,
264079,45512,84MT,1202,35,TURF-GRVL,4,,,22,,348
264535,45694,84NC,2155,132,TURF,9,,,27,,
248369,14649,84ND,1850,50,TURF,17L,,,35R,,
248370,14649,84ND,1550,50,TURF,17R,,,35L,,
270728,45972,84NK,40,40,ASPH,H1,,,,,
256225,14652,84NM,5000,40,DIRT,E,,,W,,
256635,14653,84NY,2000,35,ASPH,7,,,25,,272.5
255458,14654,84OH,2000,100,TURF,10,,,28,,
266528,14655,84OI,20,20,CONC,H1,,,,,
325491,14656,84OK,2800,80,GRS,17,,,35,,
250156,14657,84OL,2570,30,ASPH-TURF-P,17,,,35,,
252700,14658,84OR,1500,40,TURF,17,,,35,,
270729,14659,84PA,50,50,TURF,H1,,,,,
256507,14660,84PN,500,30,TURF,7,,,25,,
523901,523900,84SC,55,55,CON,H1,,,,,
270730,14661,84TA,25,25,CONC,H1,,,,,
270731,14662,84TE,4500,50,ASPH,17,,,35,,
270732,14663,84TS,50,50,TURF,H1,,,,,
257562,14664,84TX,900,80,TURF,17,,,35,,
270733,14665,84U,80,30,ASPH-P,H2,,,,,
270734,14666,84VA,100,100,CONC,H1,,,,,
251964,14667,84WA,1800,50,TURF,11,,,29,,
266529,14668,84WI,50,50,CONC,H1,,,,,
253231,14669,84XS,1820,60,TURF,15,,,33,,
252701,14670,84Y,2700,50,ASPH-G,14,,,32,,228
264142,45256,85AK,3400,200,Water,09U,,,27U,,
255329,14671,85B,6000,200,WATER,2,,,20,,
266530,14672,85CA,60,60,ASPH,H1,,,,,276
266531,14673,85CO,30,30,TURF,H1,,,,,270
256268,14674,85FA,2200,50,TURF,18,,,36,,10
266532,14675,85FD,25,25,CONC,H1,,,,,
252464,14676,85FL,2200,100,TURF,9,,,27,,
253949,14677,85GA,1000,125,TURF,4,,,22,,
250242,14679,85IL,2640,80,TURF,18,,,36,,354
250226,14680,85IN,2300,100,TURF,9,,,27,,
254991,14681,85KS,1250,60,TURF,1,,,19,,
257663,14682,85KY,3100,60,TURF,14,,,32,,
347807,14683,85LA,200,200,Turf,H1,,,,,
250487,14684,85LL,2300,100,TURF,N,,,S,,
264233,45472,85MA,45,45,ASPH,H1,,,,,358
253352,14685,85MI,2700,60,ASPH,11,,,29,,305.4
246615,14686,85MN,2300,50,TURF,N,,,S,,
258086,14688,85N,2875,75,TURF-G,NE,,,SW,,
253400,14689,85NC,800,70,TURF,1,,,19,,
250089,14690,85NE,2400,70,TURF,17,,,35,,320
270735,14692,85NM,43,43,ASPH,H1,,,,,
254325,14693,85NY,2700,60,TURF,15,,,33,,
266533,14695,85OI,20,20,ASPH,H1,,,,,313
256025,14697,85OL,1430,50,TURF-F,8,,,26,,
256026,14697,85OL,2000,55,TURF-F,12,,,30,,
256027,14697,85OL,2065,120,TURF-F,17,,,35,,
249786,14698,85OR,2600,80,DIRT,15,,,33,,
248777,14699,85PA,1440,75,TURF,7,,,25,,355.5
255666,14700,85PN,1470,100,TURF-G,12,,,30,,
250988,14701,85TA,2400,50,TURF,18,,,36,,
258114,14702,85TE,2600,100,TURF,14,,,32,,
270736,14703,85TS,50,50,CONC,H1,,,,,
242940,14704,85TX,3800,50,ASP,N,,180,S,,360
253358,14705,85U,1650,15,DIRT-F,7,,,25,,
252155,14706,85V,4500,80,DIRT-P,18,,,36,,
247146,14707,85VA,2200,300,WATER,10,,,28,,
253505,14708,85WA,2100,50,GRAVEL,5,,,23,,354
255114,14709,85WI,2640,100,TURF,9,,,27,,322
270737,14710,85XS,30,30,ASPH,H1,,,,,
264220,45251,86AK,1150,200,WATER,18W,,,36W,,
354120,354119,86AL,30,30,CON,H1,369,,,,
266534,14712,86CA,30,30,CONC,H1,,,,,
246509,14713,86CL,3100,50,DIRT-GRVL,2,,,20,,
264299,45311,86CN,54,54,CONC,H1,,,,,304
248526,14714,86CO,2600,80,TURF-DIRT,8,,,26,,
249477,14716,86FD,2600,60,TURF,9,,,27,,306
266535,14717,86FL,40,40,CONC,H1,,,,,
257505,14718,86GA,2000,100,TURF,3,,,21,,
266536,14719,86IL,2072,100,TURF-G,9,,,27,,212
266537,14720,86IN,50,50,CONC,H1,,,,,
258000,14721,86IS,2200,134,TURF,9,,,27,,
247586,14723,86KY,900,50,TURF,5,,,23,,
247587,14723,86KY,1200,75,TURF,18,,,36,,
252214,14724,86LA,1850,100,TURF,12,,,30,,
505284,505283,86ME,2592,100,WAT,2W,,,20W,,
253709,14725,86MI,2460,100,TURF-P,6,,,24,,279
266538,14726,86MN,100,100,ASPH,H1,,,,,206
270738,14727,86MO,100,100,CONC,H1,,,,,
252186,14728,86NC,2900,100,TURF,4,,,22,,356.8
248403,14729,86NE,2200,65,TURF,17,,,35,,
264343,45552,86NY,33,33,Grass,H1,,,H1,,
253245,14731,86OH,2500,70,TURF,E,,,W,,
266539,14732,86OI,30,30,CONC,H1,,,,,
270739,14733,86OK,60,60,TURF,H1,,,,,
270740,14734,86OR,25,25,CONC,H1,,,,,
270741,14735,86PA,20,20,TURF,H1,,,,,
270742,14735,86PA,20,20,TURF,H2,,,,,
247270,14736,86PN,1535,100,TURF,8,,,26,,
252126,14737,86TA,3376,60,TURF,2,,,20,,
254693,14738,86TE,2000,40,TURF,7,,,25,,
345449,345448,86TN,3100,100,Turf/Concrete,5,,,23,,
256618,14739,86TS,3450,110,TURF,2,,,20,,
250478,14740,86TX,1700,80,DIRT,17,,,35,,
270743,14741,86VA,30,30,CONC,H1,,,,,
248279,14742,86WA,2500,24,ASPH,16,,,34,,208.5
250173,14744,86XS,2600,175,TURF,16,,,34,,
252819,14745,87AK,1100,50,GRVL-F,7,,,25,,
255776,14746,87B,5000,500,WATER,2,,,20,,
255777,14746,87B,5000,500,WATER,15,,,33,,
249053,14747,87CA,2500,35,ASPH,7,,,25,,
266540,14748,87CL,80,60,ASPH,H1,,,,,344.6
266541,14749,87CN,20,20,MATS,H1,,,,,168.1
251349,14750,87CO,2400,15,DIRT,18,,,36,,
266542,14751,87FD,85,85,CONC,H1,,,,,
266543,14752,87FL,29,29,CONC,H1,,,,,250
266544,14753,87GA,400,200,ASPH,H1,,,,,311
255922,14754,87IL,1800,100,TURF,N,,,S,,
251107,14755,87IN,1320,50,TURF,18,,,36,,
248205,14757,87KS,1650,100,TURF-G,17,,,35,,
266545,14758,87KY,23,23,CONC,H1,,,,,
516630,516628,87MA,24,20,Raised Deck,H1,,,,,
254783,14760,87MN,2300,75,TURF,16,,,34,,
240269,14761,87MO,3000,85,TURF-GRVL-G,18,,182.3,36,,259
270744,14762,87N,44,44,ASPH-E,H1,,,,,
250860,14763,87NC,2000,50,TURF,6,,,24,,
256259,14764,87NE,2000,24,CONC,17,,,35,,360
266546,14765,87NJ,44,41,CONC,H1,,,,,
346699,346698,87NY,85,85,Turf,H1,,,,,
255007,14766,87OH,2640,50,TURF,18,,,36,,
248428,14767,87OI,2100,80,TURF,1,,,19,,
270745,14768,87OK,30,30,CONC,H1,,,,,
257566,14769,87OR,1700,50,TURF,12,,,30,,
247584,14770,87PA,2600,100,TURF,17,,,35,,
248958,14771,87TA,2100,40,DIRT,17,,,35,,
246964,14772,87TE,2100,80,TURF,13,,,31,,
270746,14773,87TS,62,62,CONC,H1,,,,,
255351,14774,87TX,3200,50,TURF-G,5,,,23,,
248636,14775,87VA,1000,50,TURF,15,,,33,,
270747,14776,87WA,60,60,ASPH,H1,,,,,
246548,14777,87WI,1200,30,TURF,1,,,19,,
246576,14778,87XS,3800,75,TURF-DIRT,9,,,27,,
253306,14779,88AK,1300,100,GRVL,7,,,25,,
322682,322681,88AZ,3800,40,ASP,17,,,35,,
247669,14780,88C,2800,200,TURF-G,9,849,,27,850,322.3
266547,14781,88CA,54,54,ROOFTOP,H1,,,,,360
266548,14782,88CL,80,80,ASPH,H1,,,,,1
253309,14783,88CO,3800,30,TURF-DIRT,1,,,19,,
249440,14784,88D,2500,70,TURF-G,11,609,,29,609,
266549,14785,88FD,54,54,CONC,H1,,,,,
266550,14786,88FL,40,40,TURF,H1,,,,,315
256234,14787,88G,2306,110,TURF-G,9,673,,27,673,318
254504,14788,88GA,2000,40,TURF,17,,,35,,
250549,14789,88IL,1900,70,TURF-G,18,,,36,,
256918,14790,88IN,1300,50,TURF,9,,,27,,
246780,14791,88IS,2200,150,TURF,E,,,W,,
266551,14792,88KY,60,60,CONC,H1,,,,,
251488,14793,88LA,1000,60,TURF,7,,,25,,
251489,14793,88LA,800,60,TURF,11,,,29,,
251490,14793,88LA,400,60,TURF,17,,,35,,
256110,14794,88LL,1600,70,TURF,N,,,S,,
354645,354644,88MD,2600,100,Turf,4,,,22,,
505289,505288,88ME,30,30,Asphalt/Dirt,H1,,,,,
252340,14795,88MN,1600,60,TURF,18,,,36,,
255199,14796,88MO,2400,30,TURF,15,,,33,,346.5
247107,14797,88NC,2000,40,TURF,18,,,36,,
255384,14798,88ND,2000,50,TURF,17,,,35,,
253288,14799,88NE,1400,50,TURF,16,,,34,,
264083,45518,88NV,5280,50,DIRT,4,,,22,,
356600,45518,88NV,6022,75,Dirt,5L,3907,60,23R,3907,240
356601,45518,88NV,6015,75,Dirt,5R,3907,60,23L,3908,240
356602,45518,88NV,50,50,Dirt,H1,3833,,,,
356603,45518,88NV,50,50,Dirt,H2,3833,,,,
356604,45518,88NV,50,50,Dirt,H3,3834,,,,
247448,14800,88NY,1800,65,TURF,9,,,27,,
257879,14801,88OH,2600,60,TURF,E,,,W,,
266552,14802,88OI,50,90,NSTD,H1,,,,,
251049,14803,88OK,1600,75,TURF,17,,,35,,
246919,14804,88OL,2500,80,TURF-F,3,,,21,,
247657,14805,88OR,2000,50,TURF-G,9,,,27,,
246629,14806,88PA,1300,100,TURF,14,,,32,,
516635,516633,88PN,42,42,CON,H1,,,,,
516638,516637,88PS,1450,75,Turf,6,,,24,,
255911,14807,88TA,4000,75,TURF,1,,,19,,
255716,14808,88TE,2000,60,TURF,16,,,34,,
264546,45791,88TN,3000,50,ASPH,10,,,28,,
270748,14809,88TS,600,600,ASPH,H1,,,,,
430437,430436,88TT,1250,50,Turf,18,,,36,,
270749,14810,88TX,40,40,CONC,H1,,,,,
256828,14811,88VA,2200,50,TURF,4,,,22,,
247968,14812,88VT,2350,50,TURF,3,,,21,,
270750,14813,88WA,16,16,WOOD,H1,,,,,
254032,14814,88WI,2200,100,TURF,3,,,21,,
254033,14814,88WI,2000,150,TURF,18,,,36,,
346575,346574,88WS,900,65,Turf,9,914,92,27,916,272
348394,348391,88XA,2100,45,Turf,18,577,180,36,577,360
251436,14815,88XS,2200,110,TURF,17,,,35,,
256760,14816,89AK,2000,200,GRVL,16,,,34,,
252787,14817,89CA,2500,50,ASPH,16,,,34,,
266553,14818,89CL,35,35,ASPH,H1,15,,,,7
247994,14819,89CO,3200,60,TURF,14,,,32,,
257341,14820,89D,2203,50,ASPH-P,9,598,,27,598,216
257342,14820,89D,2270,35,ASPH-F,18,598,180,36,598,315
266554,14821,89FD,250,250,TURF,H1,,,,,257.6
250053,14822,89FL,5000,1000,WATER,17,,,35,,
248084,14853,89GE,2690,40,ASPH-P,9,,,27,,219
266555,14824,89IL,60,60,CONC-TURF,H1,,,,,359.8
257999,14825,89IN,3000,95,TURF,6,,,24,,
246373,14826,89IS,1200,70,TURF,4,,,22,,
266556,14827,89KS,20,20,CONC,H1,,,,,
266557,14828,89KY,40,40,CONC,H1,,,,,
266558,14829,89LA,24,24,STEEL,H1,,,,,
349868,349867,89MI,140,140,Turf,H1,,,,,
247480,14832,89MO,2460,40,TURF-DIRT,17,,,35,,297.3
247631,14833,89NC,2642,118,TURF,5,,,23,,
255724,14834,89ND,1700,70,TURF,17,,,35,,
252264,14836,89NJ,2200,100,TURF-SAND-F,14,,,32,,
244142,19113,89NY,4280,60,ASPH-F,6,,48,24,,0.2
266559,14837,89OH,40,40,CONC,H1,,,,,
250878,14838,89OI,1700,75,TURF,18,,,36,,
256857,14839,89OK,1970,75,TURF,E,,,W,,
253871,14840,89OR,1250,40,GRVL,2,,,20,,
270751,14841,89PA,26,26,CONC,H1,,,,,
255647,14842,89TA,3200,500,TURF,17,,,35,,
240593,14843,89TE,7500,100,ASPH,7,,78.1,25,,330
264675,45788,89TN,48,20,CONC-G,H1,,,H1,,
269354,45788,89TN,48,20,CONC-G,H2,,,H2,,
269355,45788,89TN,48,20,CONC-G,H3,,,H3,,
269356,45788,89TN,48,20,CONC-G,H4,,,H4,,
269357,45788,89TN,48,20,CONC-G,H5,,,H5,,
240533,14844,89TS,5200,75,ASPH-CONC,18,215,180,36,215,253
246647,14845,89TX,2800,50,DIRT,17,,,35,,
248941,14846,89VA,1500,40,TURF,11,,,29,,
250879,14847,89WA,1400,70,TURF,18,,,36,,
248721,14848,89WI,1584,50,TURF,14,,,32,,
507592,507591,89XA,2100,60,Turf,15,,,33,,
270752,14849,89XS,290,113,TURF,H1,,,,,
254992,14850,89Y,2300,70,TURF-P,9,,,27,,303.2
266560,14851,8A4,60,60,CONC-G,H1,,,,,225.8
250565,14852,8A7,2943,50,ASPH-F,9,773,88,27,818,268
258151,14855,8AK1,1200,100,DIRT,6,,,24,,
255430,14856,8AK2,2600,60,GRVL-DIRT-F,17,,,35,,
248749,14857,8AK3,3000,70,GRVL,2,,,20,,
250413,14859,8AK6,2600,50,DIRT,16,,,34,,
252883,14861,8AK8,1500,50,GRAVEL,14,,,32,,
246697,14862,8AK9,2035,80,GRAVEL,10,,,28,,
266561,14863,8AL9,50,50,CONC,H1,,,,,
256431,14864,8AN6,750,28,TURF,5,,,23,,
239774,14866,8AR1,1800,100,TURF,13,,135.6,31,,322
264055,45290,8AZ5,2500,60,DIRT,1,,,19,,
252082,14867,8B2,2660,60,ASPH-F,9,,,27,,238.6
257221,14868,8C2,2130,120,TURF-G,8,,,26,,229.8
256022,14869,8C5,1850,100,TURF-F,17,,,35,,358
257794,14870,8C6,2555,100,TURF-G,17,,,35,,9
249524,14871,8CA0,2600,80,ASPH,2,,,20,,
266562,14872,8CA1,100,100,TURF,H1,,,,,337.2
266563,14873,8CA2,40,40,CONC,H1,,,,,
266564,14874,8CA3,100,100,TURF,H1,,,,,270.1
266565,14875,8CA4,65,65,ASPH,H1,,,,,286.4
248825,14876,8CA5,2500,150,TURF-DIRT,18,,,36,,315.6
266566,14877,8CA6,65,65,ASPH,H1,,,,,322.8
266567,14878,8CA7,58,55,MATS,H1,,,,,269
241617,14879,8CA8,3488,50,ASPH,17,56,181,35,53,197
266568,14880,8CA9,100,100,ASPH,H1,,,,,244
505724,505723,8CD0,43,43,CON,H1,,,,,
249003,14881,8CL0,2600,100,TURF,10,,,28,,
250317,14882,8CL1,1345,30,TRTD-DIRT-P,3,,,21,,
248119,14883,8CL2,3000,40,DIRT,11,,,29,,
266569,14884,8CL3,100,100,ASPH,H1,,,,,188
266570,14885,8CL4,40,40,ROOF-TOP,H1,,,,,265.9
266571,14886,8CL5,40,40,CONC,H1,,,,,
254067,14887,8CL6,1700,75,ASPH-DIRT,N,,,S,,
266572,14888,8CL7,690,177,ASPH,H1,,,,,289
266573,14889,8CL8,42,39,CONC,H1,,,,,
257055,14891,8CO0,2550,50,DIRT,7,,,25,,
266574,14892,8CO1,20,20,DIRT,H1,,,,,240
249625,14893,8CO2,3800,50,DIRT,14,,,32,,
266575,14894,8CO3,20,20,DIRT,H1,,,,,215
257132,14895,8CO4,2600,40,DIRT,18,,,36,,
249061,14896,8CO5,2200,50,GRAVEL,4,,,22,,260
266576,14897,8CO6,50,50,ASPH,H1,,,,,225
246727,14898,8CO7,3400,150,TURF,7,,,25,,
257302,14899,8CO8,2700,40,TURF,12,,,30,,
256106,14900,8CO9,4400,50,DIRT,16,,,34,,
255160,14901,8D4,4033,75,ASPH-G,7,775,63,25,775,243
246599,14902,8D6,3700,150,TURF-GRVL-F,14,2270,,32,2246,360
248707,14903,8D8,2600,250,TURF-G,12,1475,,30,1471,
247807,14904,8D9,2672,150,TURF-G,13,1563,,31,1582,5.7
247808,14904,8D9,1932,150,TURF-G,18,1583,,36,1581,
248514,14905,8FA0,7000,7000,WATER,ALL,,,WAY,,
346577,346576,8FA1,2000,60,Turf,9,123,89,27,123,269
505716,505711,8FA5,50,50,CON,H1,,,,,
505719,505718,8FA7,44,44,CON,H1,,,,,
356205,356204,8FA9,504,35,WAT,7W,,,25W,,
250363,14906,8FD1,2500,100,TURF,18,,,36,,
353468,14907,8FD2,4145,75,Turf,9,,,27,,
251197,14908,8FD3,4000,100,TURF,18,,,36,,0.6
266577,14909,8FD4,69,69,ASPH-G,H1,,,,,316
246902,14910,8FD5,3400,70,TURF,18,,,36,,
329965,14911,8FD7,96,40,CON,H1,,,H1,,
266578,14912,8FD8,30,30,CONC,H1,,,,,343.7
251351,14914,8FL0,2390,50,TURF,9,,,27,,190.5
251352,14914,8FL0,2140,50,TURF,18,,,36,,270.2
250458,14915,8FL1,2800,100,TURF,4,,,22,,
250640,14916,8FL2,2200,100,TURF,N,,,S,,
255308,14917,8FL3,3000,100,TURF,18,,,36,,
266579,14918,8FL4,30,30,CONC,H1,,,,,270
266580,14919,8FL5,30,30,TURF,H1,,,,,360
246460,14920,8FL6,2000,150,TURF,18,,,36,,
266581,14921,8FL7,25,25,TURF-G,H1,,,,,271
266582,14922,8FL8,80,80,CONC,H1,,,,,
266583,14923,8FL9,200,100,TURF,H1,,,,,360
251823,14924,8G3,3150,80,TURF-G,10,,,28,,
253781,14925,8G8,1850,100,TURF-G,9,1327,,27,1327,
266584,14926,8GA0,20,20,CONC,H1,,,,,
253680,14927,8GA1,2350,65,TURF,6,1070,57,24,1070,237
266585,14928,8GA2,40,40,CONC,H1,,,,,
254328,14929,8GA3,3100,75,ASPH-TURF,18,,,36,,
266586,14930,8GA4,40,40,ASPH,H1,,,,,210
252073,14932,8GA6,2500,145,TURF,18,,,36,,244
249514,14933,8GA7,3800,60,TURF,17,,,35,,
256109,14934,8GA8,2000,60,TURF,17,,,35,,
252213,14935,8GA9,2970,150,TURF,2,,,20,,
266587,14936,8GE8,40,40,CONC,H1,,,,,
509639,509638,8GK,5000,75,CON,6,,,24,,
247239,14937,8I1,1670,50,TURF-P,9,484,,27,480,318.2
250562,14938,8I3,2048,110,TURF-F,18,840,,36,840,317
266588,14939,8IA0,30,30,ASPH,H1,,,,,270
266589,14940,8IA1,60,60,CONC,H1,,,,,
252774,14941,8IA2,2450,70,TURF,9,,,27,,355
345300,345299,8IA8,600,125,Turf,12,710,124,30,710,304
256272,14942,8IA9,1760,60,TURF,16,,,34,,
264210,45398,8ID8,2100,75,TURF-G,18,,,36,,
252730,14943,8II0,1800,80,TURF,3,,,21,,
250699,14944,8II1,1320,66,TURF,9,,,27,,270
254051,14945,8II2,2500,100,TURF,9,,,27,,359.8
257728,14946,8II3,2600,85,TURF,E,,,W,,
266590,14947,8II4,16,12,CONC,H1,,,,,
255145,14948,8II5,1700,50,TURF,18,,,36,,
266591,14949,8II6,100,100,TURF,H1,,,,,187
266592,14950,8II7,100,100,TURF,H1,,,,,217.5
266593,14951,8II8,100,100,TURF,H1,,,,,355
266594,14952,8II9,50,16,CONC,H1,,,,,
257395,14953,8IL0,1950,78,TURF,N,,,S,,
252761,14954,8IL1,1980,75,GRAVEL,9,,,27,,
257243,14955,8IL2,2000,75,TURF,N,,,S,,
256582,14956,8IL3,2550,70,TURF,18,,,36,,
266595,14957,8IL4,40,40,CONC,H1,,,,,283.6
254349,14958,8IL5,1800,70,TURF,9,,,27,,
254025,14959,8IL6,2080,90,TURF,18,,,36,,
246729,14960,8IL7,3500,300,WATER,02W,,,20W,,
246730,14960,8IL7,4000,400,WATER,05W,,,23W,,
246731,14960,8IL7,2500,200,WATER,09W,,,27W,,
266596,14961,8IL8,40,40,ASPH,H1,,,,,314.9
253678,14962,8IL9,5280,0,WATER,N,,,S,,
264234,45407,8IN1,40,40,ASPH,H1,,,,,
253636,14963,8IN2,2347,61,TURF,9,,,27,,
266597,14964,8IN4,50,50,ASPH,HI,,,,,270
266598,14965,8IN5,50,50,CONC,H1,,,,,
266599,14966,8IN6,50,50,CONC,H1,,,,,
257878,14967,8IN7,2200,100,TURF,9,,,27,,322
264300,45406,8IN8,40,40,CONC,H1,,,,,
248705,14968,8IN9,2000,60,TURF,18,,,36,,
266600,14969,8IS0,30,30,CONC,H1,,,,,
257360,14970,8IS1,3200,80,TURF,9,,,27,,
255166,14971,8IS2,2000,55,TURF,9,,,27,,
266601,14972,8IS3,30,30,CONC,H1,,,,,
266602,14973,8IS4,40,40,CONC,H1,,,,,
257823,14974,8IS5,2585,100,TURF,18,,,36,,
266603,14975,8IS6,45,45,MATS-G,H1,,,,,326
266604,14976,8IS8,40,40,CONC,H1,,,,,236.3
266605,14977,8IS9,40,40,CONC,H1,,,,,
257912,14979,8K0,2560,150,TURF-F,18,,,36,,
247500,14980,8K4,2514,60,TURF-GRVL-F,18,,,36,,
247327,14981,8K5,2765,160,TURF-F,17,1112,180,35,1130,330
249617,14982,8K7,2600,130,TURF-G,2,,,20,,
249618,14982,8K7,2400,290,TURF-G,17,,,35,,338
252861,14983,8K8,1619,50,TURF-P,11,,,29,,
252860,14983,8K8,3200,60,CON,36,,,18,,309
254875,14984,8K9,10000,2000,WATER,NE,,,SW,,
254964,14985,8KA,1200,12,TURF-GRVL-P,6,,,24,,
246684,14986,8KS0,2800,70,TURF,8,,,26,,
257184,14987,8KS1,2000,40,TURF,17,,,35,,
256371,14988,8KS2,1000,40,TURF,6,,,24,,
256372,14988,8KS2,1800,40,TURF,17,,,35,,
246816,14989,8KS3,2540,50,TURF,17,,,35,,
248330,14990,8KS4,1200,30,TURF,17,,,35,,
254044,14991,8KS5,2000,50,TURF,6,,,24,,
266606,14992,8KS6,80,80,CONC,H1,,,,,
255767,14993,8KS7,1800,80,TURF,1,,,19,,
248081,14994,8KS8,1400,60,,5,,,23,,262.7
248082,14994,8KS8,2400,60,TURF,18,,,36,,
250062,14995,8KS9,2500,50,TURF,18,,,36,,357.6
322662,322661,8KT8,1494,88,Turf,15,,,33,,
247881,14996,8KY0,700,60,TURF,18,,,36,,
345545,345544,8KY1,60,60,CON,H1,,,,,
345341,345340,8KY2,40,40,CON,H1,,,,,
264188,45431,8KY3,945,50,TURF-G,16,,,34,,
347890,347883,8KY5,30,30,CON,H1,,,,,
270753,45963,8KY6,2000,65,TURF,10,,,28,,
345660,345657,8KY9,50,50,CON,H1,,,,,
266607,14997,8LA0,40,25,CONC,H1,,,,,
266608,14997,8LA0,40,25,CONC,H2,,,,,
266609,14997,8LA0,40,25,CONC,H3,,,,,
266610,14997,8LA0,40,25,CONC,H4,,,,,
266611,14997,8LA0,40,25,CONC,H5,,,,,
266612,14997,8LA0,40,25,CONC,H6,,,,,
266613,14997,8LA0,40,25,CONC,H7,,,,,
253025,14998,8LA1,10000,400,WATER,18W,,,36W,,
269353,14998,8LA1,80,80,CONC,H1,,,H1,,
266614,15000,8LA3,40,40,TURF,H1,,,,,226.9
266615,15001,8LA4,60,60,CONC,H1,,,,,
266616,15002,8LA5,40,40,WOOD,H1,,,,,
266617,15004,8LA7,20,20,CONC,H1,,,,,
266618,15005,8LA8,24,24,TURF,H1,,,,,315
334248,15006,8LA9,2600,185,GRS,E,,,W,,
254364,15007,8LL0,2100,70,TURF,9,,,27,,
257134,15008,8LL1,1895,70,TURF,9,,,27,,
256359,15009,8LL2,1500,70,TURF,N,,,S,,
266619,15010,8LL4,40,40,CONC,H1,,,,,
266620,15011,8LL5,40,40,CONC,H1,,,,,217.3
